CUI1,REL,CUI2,SAB
C1290140,Has parent relationship,C0003864,NCI
C1290140,Has child relationship,C0035436,SNOMEDCT_US
C1290140,Has parent relationship,C0085435,SNOMEDCT_US
C1290140,Has parent relationship,C0085435,SNOMEDCT_US
C1290344,Has child relationship,C5539702,HPO
C1290344,Has child relationship,C5539703,HPO
C1290344,Has parent relationship,C0206061,HPO
C1290344,Has parent relationship,C2350236,ORPHANET
C1290344,Has parent relationship,C2350236,SNOMEDCT_US
C1290344,Has other relationship,C0206062,SNOMEDCT_US
C1290344,Has other relationship,C0206062,SNOMEDCT_US
C1290344,Has parent relationship,C2350236,NCI
C1290398,Has parent relationship,C0917996,NCI
C1290708,Has parent relationship,C0029443,HPO
C1290728,Has parent relationship,C1527225,ORPHANET
C1290755,Has parent relationship,C0040435,SNOMEDCT_US
C1290846,Has child relationship,C1720037,SNOMEDCT_US
C1290846,Has parent relationship,C0027765,SNOMEDCT_US
C1290846,Has parent relationship,C0028850,SNOMEDCT_US
C1290854,Has child relationship,C0014008,SNOMEDCT_US
C1290854,Has child relationship,C0155448,SNOMEDCT_US
C1290854,Has child relationship,C0206586,SNOMEDCT_US
C1290854,Has child relationship,C1858160,SNOMEDCT_US
C1290854,Has child relationship,C1864186,SNOMEDCT_US
C1290854,Has child relationship,C4303809,SNOMEDCT_US
C1290854,Has child relationship,C4303861,SNOMEDCT_US
C1290854,Has child relationship,C4304196,SNOMEDCT_US
C1290854,Has child relationship,C4708600,SNOMEDCT_US
C1290854,Has parent relationship,C0005940,SNOMEDCT_US
C1290854,Has other relationship,C0005940,SNOMEDCT_US
C1290854,Has parent relationship,C1333941,NCI
C1290870,Has child relationship,C0263115,SNOMEDCT_US
C1290870,Has child relationship,C3698497,SNOMEDCT_US
C1290870,Has child relationship,C1334994,NCI
C1290870,Has parent relationship,C0039978,NCI
C1290884,Has child relationship,C0009450,NCI
C1290884,Has child relationship,C0021390,NCI
C1290884,Has child relationship,C0024904,NCI
C1290884,Has child relationship,C0949690,NCI
C1290884,Has child relationship,C4086533,NCI
C1290884,Has child relationship,C0007642,SNOMEDCT_US
C1290884,Has child relationship,C0012813,SNOMEDCT_US
C1290884,Has child relationship,C0014009,SNOMEDCT_US
C1290884,Has child relationship,C0021390,SNOMEDCT_US
C1290884,Has child relationship,C0025229,SNOMEDCT_US
C1290884,Has child relationship,C0036202,SNOMEDCT_US
C1290884,Has child relationship,C0242966,SNOMEDCT_US
C1290884,Has child relationship,C0521173,SNOMEDCT_US
C1290884,Has child relationship,C1135841,SNOMEDCT_US
C1290884,Has child relationship,C1704214,SNOMEDCT_US
C1290884,Has child relationship,C1841651,SNOMEDCT_US
C1290884,Has child relationship,C4552543,SNOMEDCT_US
C1290884,Has child relationship,C4760957,SNOMEDCT_US
C1290884,Has parent relationship,C0012634,SNOMEDCT_US
C1290884,Has other relationship,C0406366,SNOMEDCT_US
C1290884,Has other relationship,C3536715,SNOMEDCT_US
C1291266,Has parent relationship,C0149676,SNOMEDCT_US
C1291299,Has a broader relationship,C0010308,MSH
C1291299,Has parent relationship,C0010308,NCI
C1291299,Has parent relationship,C0149676,SNOMEDCT_US
C1291316,Has child relationship,C0472786,NCI
C1291316,Has parent relationship,C0149676,NCI
C1291316,Has parent relationship,C0149676,SNOMEDCT_US
C1291329,Has a broader relationship,C0007001,MSH
C1291463,Has parent relationship,C0149676,SNOMEDCT_US
C1291463,Has parent relationship,C5681678,ORPHANET
C1291490,Has a broader relationship,C0026703,MSH
C1291490,Has parent relationship,C0026703,NCI
C1291490,Has parent relationship,C0149676,SNOMEDCT_US
C1291490,Has parent relationship,C0026703,ORPHANET
C1291512,Has a broader relationship,C0006111,MSH
C1291512,Has a broader relationship,C0026650,MSH
C1291512,Has a broader relationship,C0034139,MSH
C1291512,Has parent relationship,C0149676,SNOMEDCT_US
C1291564,Has a broader relationship,C0002514,MSH
C1291564,Has parent relationship,C1709838,NCI
C1291564,Has parent relationship,C0149676,SNOMEDCT_US
C1291579,Has parent relationship,C0025521,NCI
C1291579,Has parent relationship,C4329304,NCI
C1291579,Has parent relationship,C0149676,SNOMEDCT_US
C1291579,Has other relationship,C5566614,SNOMEDCT_US
C1291609,Has a broader relationship,C0007001,MSH
C1291609,Has a broader relationship,C0152025,MSH
C1291609,Has a broader relationship,C0270612,MSH
C1291609,Has parent relationship,C0149676,SNOMEDCT_US
C1291609,Has parent relationship,C0023520,ORPHANET
C1291620,Has parent relationship,C0025521,NCI
C1291620,Has parent relationship,C4329304,NCI
C1291620,Has parent relationship,C0149676,SNOMEDCT_US
C1298685,Has other relationship,C0028754,NANDA-I
C1298685,Has child relationship,C0458219,SNOMEDCT_US
C1298685,Has parent relationship,C0008679,SNOMEDCT_US
C1299539,Has parent relationship,C0037278,NCI
C1299564,Has parent relationship,C0020255,NCI
C1299564,Has other relationship,C0009451,SNOMEDCT_US
C1299564,Has other relationship,C0477432,SNOMEDCT_US
C1299614,Has other relationship,C0342257,SNOMEDCT_US
C1299624,Has child relationship,C5784606,NCI
C1299624,Has parent relationship,C0039082,NCI
C1299624,Related and possibly synonymous,C1145628,MEDLINEPLUS
C1299624,Has other relationship,C5680060,SNOMEDCT_US
C1299624,Has child relationship,C5680060,SNOMEDCT_US
C1299624,Has parent relationship,C0020651,SNOMEDCT_US
C1299624,Has other relationship,C0020651,SNOMEDCT_US
C1299627,Has parent relationship,C0039144,SNOMEDCT_US
C1299627,Has child relationship,C4511700,ORPHANET
C1299627,Has parent relationship,C0039144,ORPHANET
C1299628,Has parent relationship,C0338596,SNOMEDCT_US
C1299628,Has other relationship,C0851216,SNOMEDCT_US
C1299919,Has parent relationship,C0021832,CSP
C1299919,Has parent relationship,C0033740,CSP
C1299919,Has a broader relationship,C0021832,CSP
C1299919,Has a broader relationship,C0033740,CSP
C1299919,Has child relationship,C0010418,SNOMEDCT_US
C1299919,Has child relationship,C0311386,SNOMEDCT_US
C1299919,Has child relationship,C0343398,SNOMEDCT_US
C1299919,Has parent relationship,C0009187,SNOMEDCT_US
C1299919,Has other relationship,C0311386,SNOMEDCT_US
C1299919,Has other relationship,C0311386,SNOMEDCT_US
C1300228,Has a broader relationship,C0008445,MSH
C1300228,Has a broader relationship,C0013336,MSH
C1300228,Has a broader relationship,C0029434,MSH
C1300228,Has parent relationship,C0008445,ORPHANET
C1300228,Has other relationship,C0029422,SNOMEDCT_US
C1300257,Has a broader relationship,C0039743,MSH
C1300257,Has parent relationship,C0039743,NCI
C1300257,Has parent relationship,C0039743,ORPHANET
C1300257,Has parent relationship,C0039743,SNOMEDCT_US
C1300257,Has other relationship,C0039743,SNOMEDCT_US
C1300257,Has other relationship,C0039743,SNOMEDCT_US
C1300260,Has a broader relationship,C0029422,MSH
C1300260,Has parent relationship,C1709838,NCI
C1300267,Has child relationship,C1852752,SNOMEDCT_US
C1300267,Has child relationship,C1969652,ORPHANET
C1300287,Has parent relationship,C0020502,NCI
C1300287,Has parent relationship,C0001314,SNOMEDCT_US
C1301422,Has parent relationship,C0010153,MSH
C1301422,Related and possibly synonymous,C0012546,MEDLINEPLUS
C1301422,Has child relationship,C0012555,SNOMEDCT_US
C1301422,Has child relationship,C0012556,SNOMEDCT_US
C1301422,Has other relationship,C0012546,SNOMEDCT_US
C1301422,Has other relationship,C0012546,SNOMEDCT_US
C1301422,Has parent relationship,C0010153,SNOMEDCT_US
C1301422,Has other relationship,C0012546,SNOMEDCT_US
C1301422,Has other relationship,C0012546,SNOMEDCT_US
C1301526,Has parent relationship,C1335009,NCI
C1301533,Has parent relationship,C3898765,ORPHANET
C1301533,Has parent relationship,C0019357,SNOMEDCT_US
C1301533,Has parent relationship,C0149778,SNOMEDCT_US
C1302363,Has child relationship,C0586367,SNOMEDCT_US
C1302363,Has child relationship,C0586368,SNOMEDCT_US
C1302363,Has child relationship,C0586370,SNOMEDCT_US
C1302363,Has child relationship,C0586367,NCI
C1302363,Has child relationship,C0586368,NCI
C1302539,Has parent relationship,C0149778,SNOMEDCT_US
C1302539,Has parent relationship,C5848091,SNOMEDCT_US
C1302539,Has other relationship,C0009663,SNOMEDCT_US
C1302539,Has other relationship,C0009663,SNOMEDCT_US
C1302539,Has other relationship,C5848091,SNOMEDCT_US
C1302539,Has parent relationship,C0009663,NCI
C1302539,Has other relationship,C0343641,NCI
C1302712,Has child relationship,C1332319,NCI
C1302712,Has child relationship,C1333372,NCI
C1302712,Has child relationship,C1335410,NCI
C1302753,Has parent relationship,C0035435,SNOMEDCT_US
C1302753,Has parent relationship,C0162323,SNOMEDCT_US
C1302790,Has parent relationship,C0039082,NCI
C1302790,Has child relationship,C0265240,SNOMEDCT_US
C1302790,Has child relationship,C0265240,SNOMEDCT_US
C1302790,Has child relationship,C0410536,SNOMEDCT_US
C1302790,Has child relationship,C0685838,SNOMEDCT_US
C1302790,Has child relationship,C0795898,SNOMEDCT_US
C1302790,Has child relationship,C1275081,SNOMEDCT_US
C1302790,Has child relationship,C2931271,SNOMEDCT_US
C1302790,Has child relationship,C4053766,SNOMEDCT_US
C1302790,Has child relationship,C4273860,SNOMEDCT_US
C1302790,Has child relationship,C4275138,SNOMEDCT_US
C1302790,Has child relationship,C4305021,SNOMEDCT_US
C1302790,Has child relationship,C4305022,SNOMEDCT_US
C1302790,Has child relationship,C4305025,SNOMEDCT_US
C1302790,Has child relationship,C4305026,SNOMEDCT_US
C1302790,Has child relationship,C4509879,SNOMEDCT_US
C1302790,Has child relationship,C4510379,SNOMEDCT_US
C1302790,Has child relationship,C4751602,SNOMEDCT_US
C1302790,Has child relationship,C5680208,SNOMEDCT_US
C1302790,Has child relationship,C5700245,SNOMEDCT_US
C1302790,Has child relationship,C5848089,SNOMEDCT_US
C1302790,Has other relationship,C0796092,SNOMEDCT_US
C1302836,Has parent relationship,C0334090,NCI
C1302839,Has parent relationship,C4551675,SNOMEDCT_US
C1302994,Has child relationship,C0221060,SNOMEDCT_US
C1302994,Has parent relationship,C0242354,SNOMEDCT_US
C1302994,Has parent relationship,C4551519,SNOMEDCT_US
C1302994,Has other relationship,C4551519,SNOMEDCT_US
C1302995,Has parent relationship,C0010266,SNOMEDCT_US
C1302995,Has parent relationship,C0019247,SNOMEDCT_US
C1302995,Has parent relationship,C0162292,SNOMEDCT_US
C1302995,Has other relationship,C0033377,SNOMEDCT_US
C1302995,Has a broader relationship,C5671326,MSH
C1302999,Has a narrower relationship,C1862866,MSH
C1302999,Has child relationship,C1862866,SNOMEDCT_US
C1302999,Has child relationship,C4751231,SNOMEDCT_US
C1303073,Has a broader relationship,C0020678,MSH
C1304242,Has parent relationship,C0268397,SNOMEDCT_US
C1304242,Has parent relationship,C0268397,ORPHANET
C1304501,Has other relationship,C0025209,SNOMEDCT_US
C1304514,Has parent relationship,C0015645,NCI
C1304514,Has parent relationship,C0015645,SNOMEDCT_US
C1305122,Has parent relationship,C0741160,SNOMEDCT_US
C1305122,Has other relationship,C0162869,SNOMEDCT_US
C1306038,Has parent relationship,C0019655,SNOMEDCT_US
C1306038,Has parent relationship,C0019655,HPO
C1306038,Has a broader relationship,C0019655,MSH
C1306068,Has parent relationship,C0086543,MSH
C1306068,Has parent relationship,C0086543,SNOMEDCT_US
C1306122,Has a broader relationship,C0015398,MSH
C1306122,Has a broader relationship,C0028077,MSH
C1306122,Has other relationship,C0028077,SNOMEDCT_US
C1306587,Has parent relationship,C0085584,HPO
C1306587,Has parent relationship,C0085584,NCI
C1306589,Has a broader relationship,C0002876,MSH
C1306589,Has parent relationship,C0002876,SNOMEDCT_US
C1306589,Has other relationship,C0002876,SNOMEDCT_US
C1306589,Has other relationship,C0002876,SNOMEDCT_US
C1306589,Has parent relationship,C0002876,NCI
C1306589,Has parent relationship,C0002876,ORPHANET
C1306759,Has other relationship,C0018939,MEDLINEPLUS
C1306759,Has other relationship,C0341106,MEDLINEPLUS
C1306759,Related and possibly synonymous,C0008728,MEDLINEPLUS
C1306759,Related and possibly synonymous,C0014457,MEDLINEPLUS
C1306759,Related and possibly synonymous,C1540912,MEDLINEPLUS
C1306792,Has parent relationship,C0039082,NCI
C1306794,Has other relationship,C1443900,SNOMEDCT_US
C1306794,Has parent relationship,C5679843,ORPHANET
C1306804,Has parent relationship,C0040149,SNOMEDCT_US
C1306804,Has other relationship,C0040149,SNOMEDCT_US
C1306804,Has other relationship,C0920350,SNOMEDCT_US
C1306804,Has parent relationship,C0040149,NCI
C1306804,Has parent relationship,C0920350,NCI
C1306859,Has parent relationship,C4082764,CSP
C1306859,Has a broader relationship,C4082764,CSP
C1306859,Has other relationship,C0001314,CSP
C1306859,Has other relationship,C0017160,CSP
C1306889,Has other relationship,C4025272,HPO
C1306889,Has child relationship,C0035067,SNOMEDCT_US
C1306889,Has child relationship,C0038531,SNOMEDCT_US
C1306889,Has child relationship,C0340608,SNOMEDCT_US
C1306889,Has parent relationship,C1704436,SNOMEDCT_US
C1306889,Has other relationship,C0085096,SNOMEDCT_US
C1313961,Has a broader relationship,C1955934,MSH
C1313961,Has parent relationship,C1955934,NCI
C1313983,Source asserted synonymy,C0009763,HPO
C1313983,Has parent relationship,C0155141,NCI
C1318500,Has child relationship,C0271761,NCI
C1318500,Has parent relationship,C0221777,NCI
C1318500,Has child relationship,C0271761,SNOMEDCT_US
C1318500,Has parent relationship,C0018022,SNOMEDCT_US
C1318500,Has parent relationship,C0018023,SNOMEDCT_US
C1318500,Has other relationship,C0221777,SNOMEDCT_US
C1318520,Has child relationship,C3273240,NCI
C1318520,Has parent relationship,C0042384,NCI
C1318520,Has child relationship,C0008728,SNOMEDCT_US
C1318520,Has child relationship,C0553548,SNOMEDCT_US
C1318520,Has child relationship,C2930862,SNOMEDCT_US
C1318520,Has parent relationship,C0042384,SNOMEDCT_US
C1318520,Has other relationship,C0477597,SNOMEDCT_US
C1318520,Has other relationship,C0477597,SNOMEDCT_US
C1318973,Has child relationship,C0343401,NCI
C1318973,Has child relationship,C2367273,NCI
C1318973,Has parent relationship,C0038160,NCI
C1318973,Has a broader relationship,C0038160,MSH
C1318973,Has child relationship,C0038165,SNOMEDCT_US
C1318973,Has child relationship,C0343401,SNOMEDCT_US
C1318973,Has child relationship,C1542647,SNOMEDCT_US
C1318973,Has child relationship,C2367273,SNOMEDCT_US
C1318973,Has parent relationship,C0038160,SNOMEDCT_US
C1318973,Has other relationship,C0038160,SNOMEDCT_US
C1319466,Has a broader relationship,C0015423,MSH
C1319466,Has a broader relationship,C0019572,MSH
C1319466,Has a broader relationship,C0020555,MSH
C1319466,Has parent relationship,C0013575,ORPHANET
C1319466,Has parent relationship,C0013575,SNOMEDCT_US
C1319466,Has parent relationship,C0019247,SNOMEDCT_US
C1319466,Has parent relationship,C0151514,SNOMEDCT_US
C1319853,Has parent relationship,C0004096,MSH
C1319853,Has parent relationship,C0004096,HPO
C1320202,Has parent relationship,C0596773,ORPHANET
C1320202,Has parent relationship,C1258039,SNOMEDCT_US
C1320317,Has a broader relationship,C0038041,MSH
C1320317,Has parent relationship,C0038041,SNOMEDCT_US
C1320317,Has other relationship,C0006060,SNOMEDCT_US
C1320317,Has other relationship,C0035022,SNOMEDCT_US
C1320317,Has parent relationship,C0006060,SNOMEDCT_US
C1320317,Has other relationship,C0035022,SNOMEDCT_US
C1320317,Has other relationship,C0035022,SNOMEDCT_US
C1320640,Has other relationship,C0521694,SNOMEDCT_US
C1320640,Has child relationship,C1860405,HPO
C1320640,Has child relationship,C4024769,HPO
C1320640,Has child relationship,C0344290,SNOMEDCT_US
C1320640,Has child relationship,C5190865,SNOMEDCT_US
C1321551,Has a broader relationship,C0010278,MSH
C1321551,Has a broader relationship,C0024796,MSH
C1321551,Has parent relationship,C0039082,NCI
C1321551,Has parent relationship,C1709838,NCI
C1321551,Has parent relationship,C0010278,SNOMEDCT_US
C1321551,Has parent relationship,C0410787,SNOMEDCT_US
C1321756,Has child relationship,C0014848,NCI
C1321756,Has other relationship,C0014848,SNOMEDCT_US
C1321756,Has other relationship,C0014848,SNOMEDCT_US
C1321909,Has child relationship,C0023524,CSP
C1321909,Has child relationship,C0038522,CSP
C1321909,Has child relationship,C4281802,CSP
C1321909,Has parent relationship,C0042769,CSP
C1321909,Has parent relationship,C0597039,CSP
C1321909,Has parent relationship,C0872054,CSP
C1321909,Has a broader relationship,C0042769,CSP
C1321909,Has a broader relationship,C0597039,CSP
C1321909,Has a broader relationship,C0872054,CSP
C1321909,Has a narrower relationship,C0023524,CSP
C1321909,Has a narrower relationship,C0038522,CSP
C1321909,Has a narrower relationship,C4281802,CSP
C1321909,Has other relationship,C0008679,CSP
C1327916,Has a broader relationship,C0005944,MSH
C1327916,Has parent relationship,C0035309,SNOMEDCT_US
C1327916,Has parent relationship,C0702159,SNOMEDCT_US
C1327916,Has parent relationship,C0265965,NCI
C1327916,Has parent relationship,C0019247,PDQ
C1327917,Has a broader relationship,C0002874,MSH
C1327917,Has parent relationship,C0702159,SNOMEDCT_US
C1327917,Has other relationship,C0702159,SNOMEDCT_US
C1327917,Has parent relationship,C0019247,PDQ
C1327918,Has a broader relationship,C0018775,MSH
C1327918,Has a broader relationship,C0040034,MSH
C1327918,Has parent relationship,C0013393,SNOMEDCT_US
C1327918,Has parent relationship,C0395976,SNOMEDCT_US
C1327918,Has parent relationship,C0019247,PDQ
C1327919,Has a broader relationship,C0007758,MSH
C1327919,Has a broader relationship,C0030312,MSH
C1327919,Has parent relationship,C0007758,SNOMEDCT_US
C1327919,Has parent relationship,C0030312,SNOMEDCT_US
